candidate_id,current_title,current_company,current_industry,location,country,years_of_experience,career_text,skills_text,jd_fit_gate_score,career_evidence_score,jd_keyword_score,title_score,experience_score,location_score,product_ml_signal,hireability_modifier,consistency_modifier,ai_term_count,career_ai_term_count,system_evidence_count,ranking_system_evidence,trendy_framework_count,expert_zero_duration_count,last_active_days,recruiter_response_rate,interview_completion_rate,offer_acceptance_rate,notice_period_days,open_to_work_flag,willing_to_relocate,dense_score,bm25_score,rrf_score,dense_rank,bm25_rank,skill_match_score,final_score,flags_json,evidence_json
CAND_0016170,AI Research Engineer,Dream11,Gaming,Sydney,Australia,6.8,"Role 1
Company: Dream11
Title: AI Research Engineer
Industry: Gaming
Duration months: 44
Current: True
Description: Built recommendation-style features at a mid-stage startup — lighter weight than ranking systems at FAANG, but production. Used a combination of collaborative filtering (matrix factorization in implicit-feedback library) and gradient-boosted re-ranking over engagement signals. Pure ML side of the work; production deployment was handled by the platform team.
Role 2
Company: Krutrim
Title: Data Scientist
Industry: AI/ML
Duration months: 30
Current: False
Description: Worked on time-series forecasting models for supply-chain demand prediction at a logistics company. Built models in Prophet, LightGBM, and (for one project) a small LSTM — the LightGBM model ended up shipping. Also ran some reinforcement learning experiments for dynamic pricing but those didn't make it to production. The work was a mix of modeling, analysis, and stakeholder communication with the operations team.
Role 3
Company: Infosys
Title: Data Scientist
Industry: IT Services
Duration months: 7
Current: False
Description: Built NLP pipelines for sentiment analysis and document classification — primarily for an internal feedback-analytics dashboard. Started with sklearn-based bag-of-words models, then moved to transformer-based classifiers (DistilBERT) for the harder classes. Comfortable with PyTorch and Hugging Face but most of my training experience has been on small datasets and pre-trained model fine-tuning, not from-scratch model design.","Sentence Transformers, Reinforcement Learning, Time Series, PostgreSQL, Embeddings, Kubeflow, Kafka, LangChain, Prompt Engineering, RAG, BentoML, Accounting, Hugging Face Transformers, Computer Vision",1.0,0.9299999999999999,0.5700000000000001,0.95,0.9714285714285714,0.25,0.9199999999999999,1.0466866944444444,1.0,12,6,3,3,2,0,100,0.52,0.87,-1.0,90,True,False,0.252442913594385,0.1566137215296951,0.024100024412006395,1531,6127,0.5947300073236019,0.6224959854524611,[],"{""current_duration_months"": 44, ""top_skills"": [""Sentence Transformers"", ""Reinforcement Learning"", ""Time Series"", ""PostgreSQL"", ""Embeddings"", ""Kubeflow"", ""Kafka"", ""LangChain""], ""career_excerpt"": ""Role 1 Company: Dream11 Title: AI Research Engineer Industry: Gaming Duration months: 44 Current: True Description: Built recommendation-style features at a mid-stage startup — lighter weight than ranking systems at FAANG, but production. Used a combination of collaborative filte""}"
CAND_0030953,Search Engineer,Nykaa,E-commerce,"Chennai, Tamil Nadu",India,7.8,"Role 1
Company: Nykaa
Title: Search Engineer
Industry: E-commerce
Duration months: 30
Current: True
Description: Trained and shipped multiple ranking models for our product's discovery feed using XGBoost and LightGBM. Designed features across three families: content metadata, user behavior signals, and item engagement history. Owned the offline-online correlation analysis that determined which offline metrics actually predicted A/B test outcomes. Worked closely with PMs to define the optimization target (click-through vs. dwell time vs. downstream conversion) — that work was as important as the modeling itself.
Role 2
Company: Niramai
Title: NLP Engineer
Industry: HealthTech AI
Duration months: 16
Current: False
Description: Built a content recommendation system serving 10M+ users that combined collaborative filtering with content-based ranking. The system uses item-item similarity (via sentence-transformer embeddings) for cold starts and a gradient-boosted model trained on engagement signals for warm users. Most of my time went into the feature pipeline (~200 features) and the A/B testing infrastructure. The launch improved 7-day retention by 6% and time spent per session by 14%.
Role 3
Company: Vedantu
Title: Applied ML Engineer
Industry: EdTech
Duration months: 24
Current: False
Description: Developed a semantic search feature for an internal knowledge base of ~500K documents. Used sentence-transformers (all-MiniLM-L6-v2 initially, later upgraded to bge-base) with FAISS for fast nearest-neighbor retrieval. Designed the query expansion module that handles vocabulary mismatch between user queries and document terms. Reported search-relevance improvement of 35% over the prior Elasticsearch BM25 setup, validated through human relevance judgments.
Role 4
Company: Observe.AI
Title: Machine Learning Engineer
Industry: AI/ML
Duration months: 15
Current: False
Description: Trained and shipped multiple ranking models for our product's discovery feed using XGBoost and LightGBM. Designed features across three families: content metadata, user behavior signals, and item engagement history. Owned the offline-online correlation analysis that determined which offline metrics actually predicted A/B test outcomes. Worked closely with PMs to define the optimization target (click-through vs. dwell time vs. downstream conversion) — that work was as important as the modeling itself.
Role 5
Company: PharmEasy
Title: Machine Learning Engineer
Industry: HealthTech
Duration months: 7
Current: False
Description: Implemented a RAG-based customer support chatbot integrated with our existing ticketing system. Built the document ingestion pipeline (chunking, embedding via OpenAI embeddings, storing in Pinecone) and the answer-generation layer (initially GPT-4, then a fine-tuned smaller model for cost control). Designed the evaluation framework with both automatic metrics (BLEU, ROUGE) and human-in-the-loop quality scores. Deployment cut average ticket resolution time by 31% for the supported categories.","TTS, MLOps, Learning to Rank, Databricks, Time Series, ASR, Qdrant, Reinforcement Learning, Python, Hugging Face Transformers, pgvector, Weaviate, RAG, LangChain",1.0,1.0,0.8699999999999999,0.58,0.8857142857142858,0.65,1.0,1.0225994444444444,0.82,18,14,7,4,4,0,82,0.63,0.62,0.83,45,False,False,0.39005577435038064,0.6514273033510755,0.5038739834795415,101,37,0.7370621950438625,0.6180499007617423,[],"{""current_duration_months"": 30, ""top_skills"": [""TTS"", ""MLOps"", ""Learning to Rank"", ""Databricks"", ""Time Series"", ""ASR"", ""Qdrant"", ""Reinforcement Learning""], ""career_excerpt"": ""Role 1 Company: Nykaa Title: Search Engineer Industry: E-commerce Duration months: 30 Current: True Description: Trained and shipped multiple ranking models for our product's discovery feed using XGBoost and LightGBM. Designed features across three families: content metadata, use""}"
CAND_0031593,Search Engineer,Genpact AI,AI Services,"Kolkata, West Bengal",India,7.8,"Role 1
Company: Genpact AI
Title: Search Engineer
Industry: AI Services
Duration months: 38
Current: True
Description: Owned the ranking layer for an e-commerce search product, evolving it from a hand-tuned scoring function to a learning-to-rank model over 9 months. Designed the relevance labeling pipeline (mix of click-through data and explicit human judgments), the feature pipeline, and the training/eval workflow. Most of the work was infrastructure and data quality — the modeling part was almost the easy bit. Final model improved revenue-per-search by 12%.
Role 2
Company: Unacademy
Title: NLP Engineer
Industry: EdTech
Duration months: 21
Current: False
Description: Implemented a RAG-based customer support chatbot integrated with our existing ticketing system. Built the document ingestion pipeline (chunking, embedding via OpenAI embeddings, storing in Pinecone) and the answer-generation layer (initially GPT-4, then a fine-tuned smaller model for cost control). Designed the evaluation framework with both automatic metrics (BLEU, ROUGE) and human-in-the-loop quality scores. Deployment cut average ticket resolution time by 31% for the supported categories.
Role 3
Company: Aganitha
Title: Search Engineer
Industry: AI/ML
Duration months: 33
Current: False
Description: Built a content recommendation system serving 10M+ users that combined collaborative filtering with content-based ranking. The system uses item-item similarity (via sentence-transformer embeddings) for cold starts and a gradient-boosted model trained on engagement signals for warm users. Most of my time went into the feature pipeline (~200 features) and the A/B testing infrastructure. The launch improved 7-day retention by 6% and time spent per session by 14%.","Haystack, OpenCV, Hugging Face Transformers, CNN, Java, ASR, BentoML, Recommendation Systems, HTML, Statistical Modeling, GCP, Weights & Biases, BM25, LangChain, Embeddings, Elasticsearch",1.0,1.0,0.615,0.58,0.8857142857142858,1.0,1.0,1.0602096666666667,0.82,12,8,5,3,5,0,105,0.58,0.79,0.83,90,True,True,0.44800565309456647,0.5458396597106465,0.44251518960821284,69,88,0.7106545568824639,0.617823121311354,[],"{""current_duration_months"": 38, ""top_skills"": [""Haystack"", ""OpenCV"", ""Hugging Face Transformers"", ""CNN"", ""Java"", ""ASR"", ""BentoML"", ""Recommendation Systems""], ""career_excerpt"": ""Role 1 Company: Genpact AI Title: Search Engineer Industry: AI Services Duration months: 38 Current: True Description: Owned the ranking layer for an e-commerce search product, evolving it from a hand-tuned scoring function to a learning-to-rank model over 9 months. Designed the ""}"
CAND_0083879,Machine Learning Engineer,Ola,Transportation,"Noida, Uttar Pradesh",India,7.1,"Role 1
Company: Ola
Title: Machine Learning Engineer
Industry: Transportation
Duration months: 19
Current: True
Description: Built and operated production ML pipelines using MLflow for experiment tracking, Kubeflow for orchestration, and our internal feature store. My main project was a churn prediction model that's now used by the customer success team to prioritize outreach. Designed the model monitoring stack: data drift detection, prediction distribution checks, and alerting. Mentored a junior engineer through their first end-to-end ML project last year.
Role 2
Company: PhonePe
Title: Search Engineer
Industry: Fintech
Duration months: 46
Current: False
Description: Trained and shipped multiple ranking models for our product's discovery feed using XGBoost and LightGBM. Designed features across three families: content metadata, user behavior signals, and item engagement history. Owned the offline-online correlation analysis that determined which offline metrics actually predicted A/B test outcomes. Worked closely with PMs to define the optimization target (click-through vs. dwell time vs. downstream conversion) — that work was as important as the modeling itself.
Role 3
Company: Swiggy
Title: Senior Data Scientist
Industry: Food Delivery
Duration months: 19
Current: False
Description: Trained and shipped multiple ranking models for our product's discovery feed using XGBoost and LightGBM. Designed features across three families: content metadata, user behavior signals, and item engagement history. Owned the offline-online correlation analysis that determined which offline metrics actually predicted A/B test outcomes. Worked closely with PMs to define the optimization target (click-through vs. dwell time vs. downstream conversion) — that work was as important as the modeling itself.","MLOps, Fine-tuning LLMs, Milvus, Image Classification, Data Science, scikit-learn, Hugging Face Transformers, Prompt Engineering, Machine Learning, Sentence Transformers",1.0,0.9700000000000001,0.54,0.95,0.9857142857142858,1.0,1.0,1.1039352777777778,0.82,12,4,7,2,0,0,76,0.47,0.83,0.85,30,True,False,0.20533988116875085,0.4627319534660238,0.15356946903609,3934,149,0.681070840710827,0.6165236647356901,[],"{""current_duration_months"": 19, ""top_skills"": [""MLOps"", ""Fine-tuning LLMs"", ""Milvus"", ""Image Classification"", ""Data Science"", ""scikit-learn"", ""Hugging Face Transformers"", ""Prompt Engineering""], ""career_excerpt"": ""Role 1 Company: Ola Title: Machine Learning Engineer Industry: Transportation Duration months: 19 Current: True Description: Built and operated production ML pipelines using MLflow for experiment tracking, Kubeflow for orchestration, and our internal feature store. My main projec""}"
CAND_0007412,Applied ML Engineer,Zoho,SaaS,"Noida, Uttar Pradesh",India,7.4,"Role 1
Company: Zoho
Title: Applied ML Engineer
Industry: SaaS
Duration months: 33
Current: True
Description: Implemented a RAG-based customer support chatbot integrated with our existing ticketing system. Built the document ingestion pipeline (chunking, embedding via OpenAI embeddings, storing in Pinecone) and the answer-generation layer (initially GPT-4, then a fine-tuned smaller model for cost control). Designed the evaluation framework with both automatic metrics (BLEU, ROUGE) and human-in-the-loop quality scores. Deployment cut average ticket resolution time by 31% for the supported categories.
Role 2
Company: Locobuzz
Title: Recommendation Systems Engineer
Industry: AI/ML
Duration months: 19
Current: False
Description: Trained and shipped multiple ranking models for our product's discovery feed using XGBoost and LightGBM. Designed features across three families: content metadata, user behavior signals, and item engagement history. Owned the offline-online correlation analysis that determined which offline metrics actually predicted A/B test outcomes. Worked closely with PMs to define the optimization target (click-through vs. dwell time vs. downstream conversion) — that work was as important as the modeling itself.
Role 3
Company: Swiggy
Title: Search Engineer
Industry: Food Delivery
Duration months: 14
Current: False
Description: Implemented a RAG-based customer support chatbot integrated with our existing ticketing system. Built the document ingestion pipeline (chunking, embedding via OpenAI embeddings, storing in Pinecone) and the answer-generation layer (initially GPT-4, then a fine-tuned smaller model for cost control). Designed the evaluation framework with both automatic metrics (BLEU, ROUGE) and human-in-the-loop quality scores. Deployment cut average ticket resolution time by 31% for the supported categories.
Role 4
Company: Glance
Title: Machine Learning Engineer
Industry: AI/ML
Duration months: 13
Current: False
Description: Implemented a RAG-based customer support chatbot integrated with our existing ticketing system. Built the document ingestion pipeline (chunking, embedding via OpenAI embeddings, storing in Pinecone) and the answer-generation layer (initially GPT-4, then a fine-tuned smaller model for cost control). Designed the evaluation framework with both automatic metrics (BLEU, ROUGE) and human-in-the-loop quality scores. Deployment cut average ticket resolution time by 31% for the supported categories.
Role 5
Company: LinkedIn
Title: Machine Learning Engineer
Industry: Internet
Duration months: 8
Current: False
Description: Owned the ranking layer for an e-commerce search product, evolving it from a hand-tuned scoring function to a learning-to-rank model over 9 months. Designed the relevance labeling pipeline (mix of click-through data and explicit human judgments), the feature pipeline, and the training/eval workflow. Most of the work was infrastructure and data quality — the modeling part was almost the easy bit. Final model improved revenue-per-search by 12%.","Node.js, scikit-learn, Data Science, Pinecone, Milvus, PyTorch, BM25, Kubeflow, RAG, Photoshop, Object Detection, Recommendation Systems",1.0,1.0,0.54,0.95,0.9428571428571428,1.0,1.0,1.087881388888889,0.82,11,8,6,3,3,0,74,0.76,0.88,0.77,120,True,False,0.180448236790625,0.4861238907207756,0.16679691981860484,5566,129,0.6910390759455816,0.6164502107672624,[],"{""current_duration_months"": 33, ""top_skills"": [""Node.js"", ""scikit-learn"", ""Data Science"", ""Pinecone"", ""Milvus"", ""PyTorch"", ""BM25"", ""Kubeflow""], ""career_excerpt"": ""Role 1 Company: Zoho Title: Applied ML Engineer Industry: SaaS Duration months: 33 Current: True Description: Implemented a RAG-based customer support chatbot integrated with our existing ticketing system. Built the document ingestion pipeline (chunking, embedding via OpenAI embe""}"
CAND_0047721,Senior Data Scientist,Microsoft,Software,"Coimbatore, Tamil Nadu",India,7.0,"Role 1
Company: Microsoft
Title: Senior Data Scientist
Industry: Software
Duration months: 48
Current: True
Description: Built a content recommendation system serving 10M+ users that combined collaborative filtering with content-based ranking. The system uses item-item similarity (via sentence-transformer embeddings) for cold starts and a gradient-boosted model trained on engagement signals for warm users. Most of my time went into the feature pipeline (~200 features) and the A/B testing infrastructure. The launch improved 7-day retention by 6% and time spent per session by 14%.
Role 2
Company: Observe.AI
Title: NLP Engineer
Industry: AI/ML
Duration months: 36
Current: False
Description: Owned the ranking layer for an e-commerce search product, evolving it from a hand-tuned scoring function to a learning-to-rank model over 9 months. Designed the relevance labeling pipeline (mix of click-through data and explicit human judgments), the feature pipeline, and the training/eval workflow. Most of the work was infrastructure and data quality — the modeling part was almost the easy bit. Final model improved revenue-per-search by 12%.","Learning to Rank, MLOps, Milvus, BM25, RAG, Diffusion Models, Image Classification, Redux, Information Retrieval, Photoshop, FAISS, Qdrant, Machine Learning, OpenCV, Forecasting, NLP, Salesforce CRM",1.0,1.0,0.6,0.72,1.0,1.0,1.0,1.005093861111111,0.82,13,7,4,3,1,0,88,0.49,0.74,0.45,90,False,True,0.46225958094064756,0.5356061497432334,0.4549512766073276,57,97,0.7460853829821983,0.6149063874061146,[],"{""current_duration_months"": 48, ""top_skills"": [""Learning to Rank"", ""MLOps"", ""Milvus"", ""BM25"", ""RAG"", ""Diffusion Models"", ""Image Classification"", ""Redux""], ""career_excerpt"": ""Role 1 Company: Microsoft Title: Senior Data Scientist Industry: Software Duration months: 48 Current: True Description: Built a content recommendation system serving 10M+ users that combined collaborative filtering with content-based ranking. The system uses item-item similarity""}"
CAND_0026532,Recommendation Systems Engineer,Zomato,Food Delivery,"Chennai, Tamil Nadu",India,4.8,"Role 1
Company: Zomato
Title: Recommendation Systems Engineer
Industry: Food Delivery
Duration months: 34
Current: True
Description: Developed a semantic search feature for an internal knowledge base of ~500K documents. Used sentence-transformers (all-MiniLM-L6-v2 initially, later upgraded to bge-base) with FAISS for fast nearest-neighbor retrieval. Designed the query expansion module that handles vocabulary mismatch between user queries and document terms. Reported search-relevance improvement of 35% over the prior Elasticsearch BM25 setup, validated through human relevance judgments.
Role 2
Company: Mad Street Den
Title: Recommendation Systems Engineer
Industry: AI/ML
Duration months: 22
Current: False
Description: Built a content recommendation system serving 10M+ users that combined collaborative filtering with content-based ranking. The system uses item-item similarity (via sentence-transformer embeddings) for cold starts and a gradient-boosted model trained on engagement signals for warm users. Most of my time went into the feature pipeline (~200 features) and the A/B testing infrastructure. The launch improved 7-day retention by 6% and time spent per session by 14%.","Prompt Engineering, Time Series, pgvector, TTS, LoRA, PEFT, Embeddings, Semantic Search, Information Retrieval, BentoML, TypeScript, Excel, Pinecone, FAISS, Milvus, Feature Engineering",0.9,1.0,0.765,0.58,0.6857142857142857,1.0,1.0,1.0449691666666667,0.82,17,11,4,4,0,0,96,0.52,0.72,0.64,90,True,True,0.5716048466917311,0.6935742877179271,0.7261904761904762,24,24,0.7967571428571429,0.6144489459340715,"[""penalty_slightly_below_experience_band""]","{""current_duration_months"": 34, ""top_skills"": [""Prompt Engineering"", ""Time Series"", ""pgvector"", ""TTS"", ""LoRA"", ""PEFT"", ""Embeddings"", ""Semantic Search""], ""career_excerpt"": ""Role 1 Company: Zomato Title: Recommendation Systems Engineer Industry: Food Delivery Duration months: 34 Current: True Description: Developed a semantic search feature for an internal knowledge base of ~500K documents. Used sentence-transformers (all-MiniLM-L6-v2 initially, late""}"
CAND_0016163,Applied ML Engineer,Dream11,Gaming,"Gurgaon, Haryana",India,6.7,"Role 1
Company: Dream11
Title: Applied ML Engineer
Industry: Gaming
Duration months: 27
Current: True
Description: Built and operated production ML pipelines using MLflow for experiment tracking, Kubeflow for orchestration, and our internal feature store. My main project was a churn prediction model that's now used by the customer success team to prioritize outreach. Designed the model monitoring stack: data drift detection, prediction distribution checks, and alerting. Mentored a junior engineer through their first end-to-end ML project last year.
Role 2
Company: Verloop.io
Title: Applied ML Engineer
Industry: Conversational AI
Duration months: 40
Current: False
Description: Developed a semantic search feature for an internal knowledge base of ~500K documents. Used sentence-transformers (all-MiniLM-L6-v2 initially, later upgraded to bge-base) with FAISS for fast nearest-neighbor retrieval. Designed the query expansion module that handles vocabulary mismatch between user queries and document terms. Reported search-relevance improvement of 35% over the prior Elasticsearch BM25 setup, validated through human relevance judgments.
Role 3
Company: Amazon
Title: NLP Engineer
Industry: Internet
Duration months: 12
Current: False
Description: Built and operated production ML pipelines using MLflow for experiment tracking, Kubeflow for orchestration, and our internal feature store. My main project was a churn prediction model that's now used by the customer success team to prioritize outreach. Designed the model monitoring stack: data drift detection, prediction distribution checks, and alerting. Mentored a junior engineer through their first end-to-end ML project last year.","Hugging Face Transformers, Computer Vision, gRPC, Time Series, Weaviate, CNN, Deep Learning, TensorFlow, ASR, Embeddings, Tailwind, Reinforcement Learning, LoRA, pgvector, Statistical Modeling, Pinecone, Machine Learning",1.0,0.9200000000000002,0.765,0.95,0.9571428571428572,1.0,1.0,1.0878294444444445,0.82,17,8,4,2,0,0,82,0.72,0.62,0.85,120,True,False,0.1515931693554731,0.48177848939288226,0.15964598736718405,9366,135,0.6883937962101552,0.6140611335300421,[],"{""current_duration_months"": 27, ""top_skills"": [""Hugging Face Transformers"", ""Computer Vision"", ""gRPC"", ""Time Series"", ""Weaviate"", ""CNN"", ""Deep Learning"", ""TensorFlow""], ""career_excerpt"": ""Role 1 Company: Dream11 Title: Applied ML Engineer Industry: Gaming Duration months: 27 Current: True Description: Built and operated production ML pipelines using MLflow for experiment tracking, Kubeflow for orchestration, and our internal feature store. My main project was a ch""}"
CAND_0028793,Search Engineer,Google,Internet,"Trivandrum, Kerala",India,7.2,"Role 1
Company: Google
Title: Search Engineer
Industry: Internet
Duration months: 32
Current: True
Description: Developed a semantic search feature for an internal knowledge base of ~500K documents. Used sentence-transformers (all-MiniLM-L6-v2 initially, later upgraded to bge-base) with FAISS for fast nearest-neighbor retrieval. Designed the query expansion module that handles vocabulary mismatch between user queries and document terms. Reported search-relevance improvement of 35% over the prior Elasticsearch BM25 setup, validated through human relevance judgments.
Role 2
Company: Amazon
Title: Senior Data Scientist
Industry: Internet
Duration months: 40
Current: False
Description: Implemented a RAG-based customer support chatbot integrated with our existing ticketing system. Built the document ingestion pipeline (chunking, embedding via OpenAI embeddings, storing in Pinecone) and the answer-generation layer (initially GPT-4, then a fine-tuned smaller model for cost control). Designed the evaluation framework with both automatic metrics (BLEU, ROUGE) and human-in-the-loop quality scores. Deployment cut average ticket resolution time by 31% for the supported categories.
Role 3
Company: Meesho
Title: Machine Learning Engineer
Industry: E-commerce
Duration months: 13
Current: False
Description: Trained and shipped multiple ranking models for our product's discovery feed using XGBoost and LightGBM. Designed features across three families: content metadata, user behavior signals, and item engagement history. Owned the offline-online correlation analysis that determined which offline metrics actually predicted A/B test outcomes. Worked closely with PMs to define the optimization target (click-through vs. dwell time vs. downstream conversion) — that work was as important as the modeling itself.","SAP, Kubeflow, Embeddings, Haystack, YOLO, LoRA, PowerPoint, Learning to Rank, Information Retrieval, PEFT, QLoRA, PyTorch, pgvector, NLP, Weights & Biases",1.0,1.0,0.825,0.58,0.9714285714285714,1.0,1.0,1.0681208055555556,0.82,17,11,6,3,4,0,80,0.57,0.7,0.74,120,True,True,0.27960937841276223,0.625286501296265,0.3187483864305261,845,47,0.700524515929158,0.6135607444178476,[],"{""current_duration_months"": 32, ""top_skills"": [""SAP"", ""Kubeflow"", ""Embeddings"", ""Haystack"", ""YOLO"", ""LoRA"", ""PowerPoint"", ""Learning to Rank""], ""career_excerpt"": ""Role 1 Company: Google Title: Search Engineer Industry: Internet Duration months: 32 Current: True Description: Developed a semantic search feature for an internal knowledge base of ~500K documents. Used sentence-transformers (all-MiniLM-L6-v2 initially, later upgraded to bge-bas""}"
CAND_0017960,Recommendation Systems Engineer,Nykaa,E-commerce,"Bangalore, Karnataka",India,7.7,"Role 1
Company: Nykaa
Title: Recommendation Systems Engineer
Industry: E-commerce
Duration months: 54
Current: True
Description: Trained and shipped multiple ranking models for our product's discovery feed using XGBoost and LightGBM. Designed features across three families: content metadata, user behavior signals, and item engagement history. Owned the offline-online correlation analysis that determined which offline metrics actually predicted A/B test outcomes. Worked closely with PMs to define the optimization target (click-through vs. dwell time vs. downstream conversion) — that work was as important as the modeling itself.
Role 2
Company: Wysa
Title: NLP Engineer
Industry: HealthTech AI
Duration months: 21
Current: False
Description: Trained and shipped multiple ranking models for our product's discovery feed using XGBoost and LightGBM. Designed features across three families: content metadata, user behavior signals, and item engagement history. Owned the offline-online correlation analysis that determined which offline metrics actually predicted A/B test outcomes. Worked closely with PMs to define the optimization target (click-through vs. dwell time vs. downstream conversion) — that work was as important as the modeling itself.
Role 3
Company: Sarvam AI
Title: Search Engineer
Industry: AI/ML
Duration months: 16
Current: False
Description: Implemented a RAG-based customer support chatbot integrated with our existing ticketing system. Built the document ingestion pipeline (chunking, embedding via OpenAI embeddings, storing in Pinecone) and the answer-generation layer (initially GPT-4, then a fine-tuned smaller model for cost control). Designed the evaluation framework with both automatic metrics (BLEU, ROUGE) and human-in-the-loop quality scores. Deployment cut average ticket resolution time by 31% for the supported categories.","LlamaIndex, QLoRA, Hugging Face Transformers, Reinforcement Learning, Machine Learning, Haystack, YOLO, Data Science, Speech Recognition, Qdrant, PEFT, Python, Information Retrieval, BentoML",1.0,1.0,0.7949999999999999,0.58,0.9,1.0,1.0,1.1128868333333335,0.82,16,8,5,3,5,0,66,0.72,0.64,0.64,60,True,True,0.22044731800045486,0.5743626418984895,0.24287716314340776,2974,71,0.6697631489430224,0.6112038837266608,[],"{""current_duration_months"": 54, ""top_skills"": [""LlamaIndex"", ""QLoRA"", ""Hugging Face Transformers"", ""Reinforcement Learning"", ""Machine Learning"", ""Haystack"", ""YOLO"", ""Data Science""], ""career_excerpt"": ""Role 1 Company: Nykaa Title: Recommendation Systems Engineer Industry: E-commerce Duration months: 54 Current: True Description: Trained and shipped multiple ranking models for our product's discovery feed using XGBoost and LightGBM. Designed features across three families: conte""}"
CAND_0018013,AI Specialist,Sarvam AI,AI/ML,"Jaipur, Rajasthan",India,6.7,"Role 1
Company: Sarvam AI
Title: AI Specialist
Industry: AI/ML
Duration months: 49
Current: True
Description: Built recommendation-style features at a mid-stage startup — lighter weight than ranking systems at FAANG, but production. Used a combination of collaborative filtering (matrix factorization in implicit-feedback library) and gradient-boosted re-ranking over engagement signals. Pure ML side of the work; production deployment was handled by the platform team.
Role 2
Company: Glance
Title: AI Research Engineer
Industry: AI/ML
Duration months: 31
Current: False
Description: Worked on time-series forecasting models for supply-chain demand prediction at a logistics company. Built models in Prophet, LightGBM, and (for one project) a small LSTM — the LightGBM model ended up shipping. Also ran some reinforcement learning experiments for dynamic pricing but those didn't make it to production. The work was a mix of modeling, analysis, and stakeholder communication with the operations team.","Illustrator, Computer Vision, Vector Search, CNN, Learning to Rank, Data Science, Weights & Biases, LlamaIndex, PyTorch, Statistical Modeling, Spring Boot",1.0,0.78,0.375,0.95,0.9571428571428572,1.0,0.6799999999999999,1.0798681944444444,1.0,8,4,2,3,1,0,82,0.78,0.69,0.54,90,True,True,0.21571735463648495,0.11998699524352852,0.01214204424473373,3270,10165,0.5631426132734201,0.6081197970102942,[],"{""current_duration_months"": 49, ""top_skills"": [""Illustrator"", ""Computer Vision"", ""Vector Search"", ""CNN"", ""Learning to Rank"", ""Data Science"", ""Weights & Biases"", ""LlamaIndex""], ""career_excerpt"": ""Role 1 Company: Sarvam AI Title: AI Specialist Industry: AI/ML Duration months: 49 Current: True Description: Built recommendation-style features at a mid-stage startup — lighter weight than ranking systems at FAANG, but production. Used a combination of collaborative filtering (""}"
CAND_0093912,Senior Data Scientist,Razorpay,Fintech,"Chandigarh, Chandigarh",India,5.3,"Role 1
Company: Razorpay
Title: Senior Data Scientist
Industry: Fintech
Duration months: 27
Current: True
Description: Owned the ranking layer for an e-commerce search product, evolving it from a hand-tuned scoring function to a learning-to-rank model over 9 months. Designed the relevance labeling pipeline (mix of click-through data and explicit human judgments), the feature pipeline, and the training/eval workflow. Most of the work was infrastructure and data quality — the modeling part was almost the easy bit. Final model improved revenue-per-search by 12%.
Role 2
Company: Flipkart
Title: Search Engineer
Industry: E-commerce
Duration months: 19
Current: False
Description: Developed a semantic search feature for an internal knowledge base of ~500K documents. Used sentence-transformers (all-MiniLM-L6-v2 initially, later upgraded to bge-base) with FAISS for fast nearest-neighbor retrieval. Designed the query expansion module that handles vocabulary mismatch between user queries and document terms. Reported search-relevance improvement of 35% over the prior Elasticsearch BM25 setup, validated through human relevance judgments.
Role 3
Company: Apple
Title: AI Engineer
Industry: Consumer Electronics
Duration months: 16
Current: False
Description: Owned the ranking layer for an e-commerce search product, evolving it from a hand-tuned scoring function to a learning-to-rank model over 9 months. Designed the relevance labeling pipeline (mix of click-through data and explicit human judgments), the feature pipeline, and the training/eval workflow. Most of the work was infrastructure and data quality — the modeling part was almost the easy bit. Final model improved revenue-per-search by 12%.","Feature Engineering, SAP, CNN, Milvus, Embeddings, Recommendation Systems, Vector Search, Haystack, Sales, Learning to Rank, Elasticsearch, FastAPI, Forecasting",1.0,0.9,0.69,0.72,0.88,0.65,0.9200000000000002,1.144351111111111,0.82,15,7,2,3,1,0,52,0.66,0.96,-1.0,30,True,False,0.35068981121435566,0.46985259704663723,0.28097532116294793,172,144,0.6469925963488844,0.6071170911402569,[],"{""current_duration_months"": 27, ""top_skills"": [""Feature Engineering"", ""SAP"", ""CNN"", ""Milvus"", ""Embeddings"", ""Recommendation Systems"", ""Vector Search"", ""Haystack""], ""career_excerpt"": ""Role 1 Company: Razorpay Title: Senior Data Scientist Industry: Fintech Duration months: 27 Current: True Description: Owned the ranking layer for an e-commerce search product, evolving it from a hand-tuned scoring function to a learning-to-rank model over 9 months. Designed the ""}"
