candidate_id,final_score
CAND_0012798,0.369830155332118
CAND_0044576,0.368841063684553
CAND_0016659,0.368522799987360
CAND_0058287,0.368174856379349
CAND_0083852,0.364396299243484
CAND_0047521,0.364259339131528
CAND_0078785,0.364238527852306
CAND_0051486,0.363925600086791
CAND_0052195,0.363230618263576
CAND_0080794,0.362805445063736
CAND_0093185,0.362645240792676
CAND_0094482,0.362274590056692
CAND_0010603,0.362071576747150
CAND_0045141,0.361869920335228
CAND_0093331,0.361794175147082
CAND_0090155,0.360405891745595
CAND_0088878,0.359979627174442
CAND_0048469,0.359237359264217
CAND_0078669,0.359091269879895
CAND_0099269,0.359022470835667
CAND_0068777,0.358947101232042
CAND_0006354,0.358620114473071
CAND_0017178,0.358558156036685
CAND_0068985,0.357675048408043
CAND_0093401,0.357139731695953
CAND_0065277,0.356689028452355
CAND_0082086,0.356190011731638
CAND_0014909,0.356185052500163
CAND_0023583,0.356082259315564
CAND_0050707,0.355472178196183
CAND_0053431,0.355416256658994
CAND_0028422,0.355128223391789
CAND_0072091,0.355018775364591
CAND_0074735,0.354429984214898
CAND_0032179,0.353519187274254
CAND_0031397,0.353499903075243
CAND_0065927,0.353474033841383
CAND_0009236,0.353268556594150
CAND_0014715,0.352962023882530
CAND_0023215,0.352922398820315
CAND_0014063,0.352029776660759
CAND_0073504,0.351478647572202
CAND_0080344,0.351090563645981
CAND_0066713,0.350541802777487
CAND_0066035,0.349083769125850
CAND_0091745,0.349011645970864
CAND_0019159,0.348723981863644
CAND_0000165,0.348013648616661
CAND_0052706,0.347949511922726
CAND_0072660,0.347827615624342
CAND_0017648,0.347656172924688
CAND_0088385,0.347019335723598
CAND_0004848,0.346937658659856
CAND_0082262,0.346807913450752
CAND_0040677,0.346029461509563
CAND_0060538,0.345433606140758
CAND_0021410,0.345175255041947
CAND_0020845,0.344313925892121
CAND_0003557,0.343580035963375
CAND_0059795,0.343340240342424
CAND_0019200,0.343249511076887
CAND_0094728,0.343162337581069
CAND_0062413,0.343129661601457
CAND_0025663,0.342503856290278
CAND_0070653,0.342413622121421
CAND_0041918,0.342136886296009
CAND_0019880,0.342113046948657
CAND_0096209,0.341811053378109
CAND_0024203,0.341027234938464
CAND_0001610,0.339908352425407
CAND_0084460,0.339829243203706
CAND_0017093,0.339462368070837
CAND_0036520,0.338645840067675
CAND_0006437,0.338240315884225
CAND_0072020,0.338093954678056
CAND_0049217,0.337502995875057
CAND_0073917,0.337484990906733
CAND_0054859,0.336695529041959
CAND_0013122,0.336675691762762
CAND_0095567,0.335622311865724
CAND_0043381,0.335582455396878
CAND_0095060,0.334813577682153
CAND_0030468,0.334702229682823
CAND_0032216,0.333278006573371
CAND_0088335,0.333015961112926
CAND_0001302,0.332992111620955
CAND_0070225,0.332982708068715
CAND_0058146,0.332742491089266
CAND_0007460,0.331792220674171
CAND_0047542,0.331605540763527
CAND_0052744,0.331447265333882
CAND_0088441,0.330766633192486
CAND_0063328,0.330434821856349
CAND_0021491,0.329735779224567
CAND_0008978,0.329715866344166
CAND_0001131,0.329583548337245
CAND_0077498,0.329215826549137
CAND_0009200,0.329170645321807
CAND_0045613,0.329049794498133
CAND_0004131,0.328835097184833
CAND_0084819,0.328730710271711
CAND_0094292,0.328439566281527
CAND_0038328,0.328436485532621
CAND_0076587,0.328402690831410
CAND_0037944,0.327692432536929
CAND_0074342,0.325862830424080
CAND_0033839,0.324891276334979
CAND_0087264,0.324730216787908
CAND_0039962,0.324364946925636
CAND_0093547,0.323909648136929
CAND_0043676,0.323386966453927
CAND_0064888,0.322757808046238
CAND_0011140,0.322670595151390
CAND_0061244,0.322413598948689
CAND_0026424,0.322055413364871
CAND_0070808,0.321798113591491
CAND_0027723,0.321650594009790
CAND_0080291,0.321310391770913
CAND_0044091,0.321262088832616
CAND_0054271,0.321093980780158
CAND_0015643,0.320937707460487
CAND_0017590,0.320774940803881
CAND_0052498,0.320004418321733
CAND_0087006,0.319325469944618
CAND_0058426,0.319278554371303
CAND_0005269,0.319194347480468
CAND_0090584,0.318115856181497
CAND_0001651,0.318107660304681
CAND_0077956,0.318006196636344
CAND_0063585,0.317958195712246
CAND_0011489,0.317917598798467
CAND_0068892,0.317292602103386
CAND_0059017,0.317282464621417
CAND_0043637,0.316619184579194
CAND_0095207,0.315960919771900
CAND_0076831,0.315853149719872
CAND_0081480,0.315068586130267
CAND_0078042,0.314638582366487
CAND_0080603,0.314542063296126
CAND_0067041,0.314342991114618
CAND_0035653,0.314097839607939
CAND_0069220,0.313965891481628
CAND_0098780,0.313922546900965
CAND_0000969,0.313669419287750
CAND_0087529,0.313473206812603
CAND_0053934,0.313336075409133
CAND_0022870,0.313276572063462
CAND_0008218,0.313182855040800
CAND_0033350,0.313148966153378
CAND_0091254,0.313064179506978
CAND_0087364,0.312323988105028
CAND_0002957,0.312002665230056
CAND_0051003,0.311539310129387
CAND_0001600,0.311444949886239
CAND_0078262,0.311414330552650
CAND_0007567,0.311411723875807
CAND_0036973,0.311387135935589
CAND_0070514,0.311352936966597
CAND_0064259,0.311243278053833
CAND_0007861,0.310845462819190
CAND_0089012,0.310163558250809
CAND_0065139,0.309726361673360
CAND_0077296,0.309305267322886
CAND_0012363,0.309276802137048
CAND_0057736,0.308961299710668
CAND_0003506,0.308770426444259
CAND_0051219,0.308640000490140
CAND_0051759,0.307873373077129
CAND_0026610,0.307723077671614
CAND_0082793,0.306464661881969
CAND_0069953,0.306296566128229
CAND_0068081,0.305936581929988
CAND_0031143,0.305125259076507
CAND_0073633,0.304793992951798
CAND_0096409,0.304760692133317
CAND_0072218,0.304648739662913
CAND_0092989,0.304475106253582
CAND_0054100,0.304446748397643
CAND_0091229,0.303830026980359
CAND_0030946,0.303680310620044
CAND_0043641,0.303281829272306
CAND_0023458,0.303107827594933
CAND_0033749,0.302927615999064
CAND_0084681,0.302362757519580
CAND_0015065,0.302269718472357
CAND_0008918,0.301917769416887
CAND_0046621,0.301600061308432
CAND_0078810,0.301569128569819
CAND_0024947,0.301412062196465
CAND_0095184,0.301248996777773
CAND_0080051,0.300972261855608
CAND_0023541,0.300911668692234
CAND_0043318,0.300627447929877
CAND_0065514,0.300363725106435
CAND_0026855,0.300046651398181
CAND_0018094,0.299813812567674
CAND_0037424,0.299720441921801
CAND_0002770,0.299665797425604
CAND_0061352,0.299487115832223
CAND_0071981,0.299434095494670
CAND_0012988,0.299343289438606
CAND_0056881,0.298605027272853
CAND_0095868,0.297280351795893
CAND_0086893,0.297196718970030
CAND_0041594,0.297086800595464
CAND_0069232,0.296614672830092
CAND_0081948,0.296390432590471
CAND_0015057,0.296243041239401
CAND_0013545,0.296237903176258
CAND_0048375,0.296184453331090
CAND_0018701,0.296087482192279
CAND_0024990,0.295071180016701
CAND_0021100,0.294916457477572
CAND_0029671,0.294832215144329
CAND_0074621,0.294811779553676
CAND_0035779,0.294713940994690
CAND_0074486,0.294648238989785
CAND_0054173,0.294121013574844
CAND_0029117,0.293635987435847
CAND_0096655,0.293591121239956
CAND_0094685,0.293399709184275
CAND_0052431,0.293072167994766
CAND_0007874,0.292627659635168
CAND_0047907,0.292525134213841
CAND_0053422,0.291499043274880
CAND_0080472,0.291250848772175
CAND_0015097,0.291154700363165
CAND_0073982,0.291088319945220
CAND_0072547,0.290943859885084
CAND_0020494,0.290890049314335
CAND_0069718,0.290638867081383
CAND_0096823,0.290563805569826
CAND_0073314,0.290181254741612
CAND_0040820,0.290010152529177
CAND_0005859,0.289929781088344
CAND_0095884,0.289884693854943
CAND_0076412,0.289507535808548
CAND_0019845,0.289283624868840
CAND_0082688,0.289250751054560
CAND_0013111,0.288990811244445
CAND_0023559,0.288647948048892
CAND_0088526,0.288636698584702
CAND_0023587,0.288584193470239
CAND_0040946,0.288487355108197
CAND_0066791,0.288413858791162
CAND_0048660,0.288336063169445
CAND_0037117,0.288054810760567
CAND_0093763,0.287716387190108
CAND_0072263,0.287531724188295
CAND_0036484,0.287492710555407
CAND_0065501,0.287375625581892
CAND_0036676,0.286851354746374
CAND_0077067,0.286485783124871
CAND_0050827,0.286319436304204
CAND_0013002,0.285885204999165
CAND_0040313,0.285881525640602
CAND_0094358,0.285661901857415
CAND_0047310,0.285188421648011
CAND_0008618,0.285089935548076
CAND_0029188,0.284753883537550
CAND_0005477,0.284280088787215
CAND_0054546,0.283828564595944
CAND_0013702,0.283805396173367
CAND_0007655,0.283436772074329
CAND_0026942,0.283385173754077
CAND_0074291,0.282990582742042
CAND_0009505,0.282626485669619
CAND_0013456,0.282502440369587
CAND_0060468,0.282280553894176
CAND_0046459,0.282235363152673
CAND_0098624,0.282198864212946
CAND_0094025,0.282025847372823
CAND_0033649,0.281896731092682
CAND_0066834,0.281840161053741
CAND_0080315,0.281837690233078
CAND_0022704,0.281606586432490
CAND_0022463,0.281382743601844
CAND_0097037,0.281298382519440
CAND_0008297,0.281181727189612
CAND_0051466,0.281132592620053
CAND_0002389,0.281107028693536
CAND_0028318,0.281104134690445
CAND_0029714,0.281091631317998
CAND_0002706,0.281068640135043
CAND_0083715,0.280461453983542
CAND_0089464,0.280282922258861
CAND_0033594,0.279743220123502
CAND_0017207,0.279590412113810
CAND_0091039,0.279405441070102
CAND_0032887,0.279390750161387
CAND_0025293,0.279352465658390
CAND_0091899,0.279131522210852
CAND_0085643,0.278786599922697
CAND_0004972,0.278751489786390
CAND_0076963,0.278678390486216
CAND_0021545,0.278404647608873
CAND_0004555,0.278396779063836
CAND_0062462,0.278238808324412
CAND_0072688,0.277902050361420
CAND_0005212,0.277634874331365
CAND_0091712,0.277391652367571
CAND_0042798,0.277345631787965
CAND_0054655,0.277160021934142
CAND_0025939,0.276872423513829
CAND_0027866,0.276865858669145
CAND_0089444,0.276838854898106
CAND_0011125,0.276370855029729
CAND_0002793,0.276253905858133
CAND_0074537,0.275923407475215
CAND_0076482,0.275739851637502
CAND_0093945,0.275370769371072
CAND_0039306,0.275307712437143
CAND_0048473,0.275254626464593
CAND_0095711,0.275039942937257
CAND_0017171,0.274910123138660
CAND_0043698,0.274290669892888
CAND_0064609,0.273738199323084
CAND_0031752,0.273429441232282
CAND_0005191,0.273358427605000
CAND_0029294,0.273213037213861
CAND_0024354,0.272687953298260
CAND_0080465,0.272541639567574
CAND_0068332,0.272517179090537
CAND_0093274,0.272364123384218
CAND_0016782,0.272356583344138
CAND_0075489,0.272218245180735
CAND_0052289,0.272030019069496
CAND_0031703,0.271883378877157
CAND_0015478,0.271581921402417
CAND_0067401,0.271566225426362
CAND_0076035,0.271478266384557
CAND_0016220,0.271382475276665
CAND_0010283,0.271225125086777
CAND_0057927,0.271206547939540
CAND_0048265,0.271040582366367
CAND_0003082,0.270792157883980
CAND_0040192,0.270589848906201
CAND_0050022,0.270015963611406
CAND_0035321,0.269991786526186
CAND_0068410,0.269900328591106
CAND_0072734,0.269845077209272
CAND_0031842,0.269606013173780
CAND_0001707,0.269560509192380
CAND_0043064,0.269231060108471
CAND_0042441,0.269140008308163
CAND_0079838,0.269125166075611
CAND_0043829,0.269096460307275
CAND_0092596,0.268869856672511
CAND_0068596,0.268837499597254
CAND_0070332,0.268588452932927
CAND_0001036,0.268284566842945
CAND_0035553,0.268229226705265
CAND_0056309,0.268194124546806
CAND_0061819,0.267666405812145
CAND_0087120,0.267561567525943
CAND_0021163,0.267199525059455
CAND_0077261,0.267017204105678
CAND_0002979,0.266928003376408
CAND_0046356,0.266904087155744
CAND_0083492,0.266864109210526
CAND_0044168,0.266814408712346
CAND_0033445,0.266610321643397
CAND_0001729,0.266484494345803
CAND_0046313,0.266271357840148
CAND_0056210,0.266177321627692
CAND_0042359,0.266140270469719
CAND_0001940,0.266099303915694
CAND_0097991,0.266047583725027
CAND_0000584,0.265882435168756
CAND_0072364,0.265761514009339
CAND_0025923,0.265554071903886
CAND_0016657,0.265506334224852
CAND_0041772,0.265434520964368
CAND_0051532,0.265232687130760
CAND_0073804,0.264888119605744
CAND_0013103,0.264791739760237
CAND_0074648,0.264784125311207
CAND_0010037,0.264690266226437
CAND_0051970,0.264564597414213
CAND_0000354,0.264500483718446
CAND_0093916,0.264223460417856
CAND_0088388,0.264222434469426
CAND_0071821,0.264199330957822
CAND_0036121,0.264106635542929
CAND_0017090,0.264102748630986
CAND_0014234,0.264090697709832
CAND_0050301,0.264015233923317
CAND_0047466,0.263958827204708
CAND_0001001,0.263589505540297
CAND_0050765,0.263425969554229
CAND_0029439,0.263416230318599
CAND_0077798,0.263384057404677
CAND_0028228,0.263349470291442
CAND_0001961,0.263346831547802
CAND_0063232,0.263307236609410
CAND_0096827,0.263287417847975
CAND_0056176,0.263142269598722
CAND_0020375,0.263104434893828
CAND_0029708,0.263065870859405
CAND_0070544,0.263055416078415
CAND_0045962,0.263020619468433
CAND_0018240,0.262885601603060
CAND_0073873,0.262840455392817
CAND_0053819,0.262775735262581
CAND_0081851,0.262744814233266
CAND_0033655,0.262576790725642
CAND_0087899,0.262464528595077
CAND_0072032,0.262427250871036
CAND_0082624,0.262255509182490
CAND_0054144,0.262158456739986
CAND_0002526,0.262112625413540
CAND_0040231,0.262091170982680
CAND_0092568,0.262022529673261
CAND_0073385,0.261996326583475
CAND_0072229,0.261923822855008
CAND_0058938,0.261909606750674
CAND_0004728,0.261851097516112
CAND_0003813,0.261842743521467
CAND_0023174,0.261758874353611
CAND_0017965,0.261721565776819
CAND_0022297,0.261714553161136
CAND_0025132,0.261638382092646
CAND_0011698,0.261453161580310
CAND_0069366,0.261421597332051
CAND_0071635,0.261417488019197
CAND_0086154,0.261219237441924
CAND_0014609,0.261168892238089
CAND_0077060,0.261154611712045
CAND_0034832,0.260975989824728
CAND_0046353,0.260641096176289
CAND_0077267,0.260481573614663
CAND_0027218,0.260247627725118
CAND_0019143,0.260166772027289
CAND_0085616,0.260145758957452
CAND_0018320,0.259787858352995
CAND_0076959,0.259705244008526
CAND_0021488,0.259466077115002
CAND_0094079,0.259320659104838
CAND_0036134,0.259229677441665
CAND_0055623,0.259057988756712
CAND_0043693,0.258911009282530
CAND_0071617,0.258898410743374
CAND_0085744,0.258791141617564
CAND_0057162,0.258760556678697
CAND_0047799,0.258726554983029
CAND_0044248,0.258695990671109
CAND_0031757,0.258639613560555
CAND_0039314,0.258533437225121
CAND_0079616,0.258395020373543
CAND_0080189,0.258331905428695
CAND_0020721,0.258326326816853
CAND_0095619,0.258268622627078
CAND_0036838,0.258101334458837
CAND_0046108,0.257927408498420
CAND_0018476,0.257918122860846
CAND_0057357,0.257916885592262
CAND_0035862,0.257836059692905
CAND_0031520,0.257811134698320
CAND_0024549,0.257740317555458
CAND_0066690,0.257606783984137
CAND_0076533,0.257543774894424
CAND_0013440,0.257524606248619
CAND_0046392,0.257509519624059
CAND_0099026,0.257405216858033
CAND_0049116,0.257332548010926
CAND_0058098,0.257311488372326
CAND_0000633,0.257299432516194
CAND_0013021,0.257031925349512
CAND_0006821,0.256765798571339
CAND_0013304,0.256724696030781
CAND_0029971,0.256501727112581
CAND_0041964,0.256385715202999
CAND_0044912,0.256199316808617
CAND_0062561,0.256198114408884
CAND_0015581,0.256154935639850
CAND_0029362,0.256141101656485
CAND_0057209,0.256059537245524
CAND_0094564,0.256016245384225
CAND_0082579,0.256004153458776
CAND_0070314,0.255933603186852
CAND_0003791,0.255811982798242
CAND_0042690,0.255773418386691
CAND_0044378,0.255740540628179
CAND_0015784,0.255719561284236
CAND_0032290,0.255581367919910
CAND_0097079,0.255546303721729
CAND_0099825,0.255422978634112
CAND_0076956,0.255193235613639
CAND_0056795,0.255124119112868
CAND_0096131,0.255112625843579
CAND_0023876,0.255013154595686
CAND_0007675,0.254875427039113
CAND_0010903,0.254833538182166
CAND_0048002,0.254742027928891
CAND_0026208,0.254578640959234
CAND_0074325,0.254490991095407
CAND_0007241,0.254468642260484
CAND_0069578,0.254430267393223
CAND_0003100,0.254368421277553
CAND_0036529,0.254324395579066
CAND_0071131,0.254314185182277
CAND_0007428,0.254207956794377
CAND_0064402,0.254024927287695
CAND_0017337,0.253982861672022
CAND_0085629,0.253978459784906
CAND_0056096,0.253916555614920
CAND_0077784,0.253843086653654
CAND_0015533,0.253511399672907
CAND_0007631,0.253486614133624
CAND_0065430,0.253483421739832
CAND_0009482,0.253415717301076
CAND_0093474,0.253292016913153
CAND_0031221,0.253284588186011
CAND_0072348,0.253235593478330
CAND_0008628,0.253077027658830
CAND_0046542,0.253062914558387
CAND_0018961,0.253011055084322
CAND_0056351,0.253000577434034
CAND_0097199,0.252996178023792
CAND_0021391,0.252979028235634
CAND_0026647,0.252976017745211
CAND_0044936,0.252874489430654
CAND_0044850,0.252808995848387
CAND_0087494,0.252801100753265
CAND_0081730,0.252763874337173
CAND_0072332,0.252750339989411
CAND_0041225,0.252633471546635
CAND_0085756,0.252499867867603
CAND_0021602,0.252371595884492
CAND_0041517,0.252275602896210
CAND_0036416,0.252156578106132
CAND_0088625,0.252006435579522
CAND_0083184,0.251997623953620
CAND_0085785,0.251870679158437
CAND_0002559,0.251781349359314
CAND_0040511,0.251664625129982
CAND_0050549,0.251606985040880
CAND_0006850,0.251589259487721
