candidate_id,current_title,current_company,current_industry,location,country,years_of_experience,career_text,skills_text,jd_fit_gate_score,career_evidence_score,jd_keyword_score,title_score,experience_score,location_score,product_ml_signal,hireability_modifier,consistency_modifier,ai_term_count,career_ai_term_count,system_evidence_count,ranking_system_evidence,trendy_framework_count,expert_zero_duration_count,last_active_days,recruiter_response_rate,interview_completion_rate,offer_acceptance_rate,notice_period_days,open_to_work_flag,willing_to_relocate,dense_score,bm25_score,rrf_score,dense_rank,bm25_rank,skill_match_score,final_score,flags_json,evidence_json
CAND_0000020,Mechanical Engineer,Wipro,IT Services,"Ahmedabad, Gujarat",India,6.3,"Role 1
Company: Wipro
Title: Mechanical Engineer
Industry: IT Services
Duration months: 36
Current: True
Description: Marketing leadership role at a B2B SaaS company. Owned the demand-generation function — content marketing, paid acquisition, SEO, email nurture. Built and managed a team of 5 across content, performance marketing, and marketing operations. Worked closely with sales on lead-quality definitions and the SDR-handoff process. Recent focus has been on account-based marketing for our enterprise segment.
Role 2
Company: Stark Industries
Title: Graphic Designer
Industry: Manufacturing
Duration months: 33
Current: False
Description: Marketing leadership role at a B2B SaaS company. Owned the demand-generation function — content marketing, paid acquisition, SEO, email nurture. Built and managed a team of 5 across content, performance marketing, and marketing operations. Worked closely with sales on lead-quality definitions and the SDR-handoff process. Recent focus has been on account-based marketing for our enterprise segment.
Role 3
Company: Dunder Mifflin
Title: Civil Engineer
Industry: Paper Products
Duration months: 6
Current: False
Description: Content writing and SEO strategy for a tech-focused publication. Wrote longform articles on developer tools, cloud platforms, and AI/ML topics — including some that ranked on the first page of search for high-competition keywords. Managed a freelance writer pool and the editorial calendar. Recent work has been on AI-assisted content production, using LLM tools for research, drafting, and editing while maintaining editorial quality.","GraphQL, TypeScript, Flask, Weights & Biases, GCP, Salesforce CRM, HTML",0.18,0.35,0.135,0.58,0.9,0.65,0.52,0.9722225,1.0,3,3,1,1,0,0,270,0.55,0.71,-1.0,30,False,False,0.319899865411946,0.14104995199085088,0.7549274255156608,25,17,0.5448782276546983,0.09535371708348359,"[""penalty_unrelated_current_title""]","{""current_duration_months"": 36, ""top_skills"": [""GraphQL"", ""TypeScript"", ""Flask"", ""Weights & Biases"", ""GCP"", ""Salesforce CRM"", ""HTML""], ""career_excerpt"": ""Role 1 Company: Wipro Title: Mechanical Engineer Industry: IT Services Duration months: 36 Current: True Description: Marketing leadership role at a B2B SaaS company. Owned the demand-generation function — content marketing, paid acquisition, SEO, email nurture. Built and managed""}"
CAND_0000022,Mechanical Engineer,Hooli,Software,Sydney,Australia,1.1,"Role 1
Company: Hooli
Title: Mechanical Engineer
Industry: Software
Duration months: 13
Current: True
Description: Content writing and SEO strategy for a tech-focused publication. Wrote longform articles on developer tools, cloud platforms, and AI/ML topics — including some that ranked on the first page of search for high-competition keywords. Managed a freelance writer pool and the editorial calendar. Recent work has been on AI-assisted content production, using LLM tools for research, drafting, and editing while maintaining editorial quality.","OpenCV, Django, Terraform, Scrum, SQL, Java, AWS, Six Sigma",0.18,0.35,0.135,0.58,0.15714285714285714,0.25,0.52,0.9773191666666666,1.0,3,3,1,1,0,0,60,0.27,0.45,-1.0,150,True,False,0.5717018545840636,0.16072141140923948,0.8962891462891462,3,14,0.5152867438867438,0.09064793000335905,"[""penalty_unrelated_current_title""]","{""current_duration_months"": 13, ""top_skills"": [""OpenCV"", ""Django"", ""Terraform"", ""Scrum"", ""SQL"", ""Java"", ""AWS"", ""Six Sigma""], ""career_excerpt"": ""Role 1 Company: Hooli Title: Mechanical Engineer Industry: Software Duration months: 13 Current: True Description: Content writing and SEO strategy for a tech-focused publication. Wrote longform articles on developer tools, cloud platforms, and AI/ML topics — including some that ""}"
CAND_0000026,Graphic Designer,Initech,Software,"Kochi, Kerala",India,6.8,"Role 1
Company: Initech
Title: Graphic Designer
Industry: Software
Duration months: 43
Current: True
Description: Customer support team lead at a SaaS product. Managed a team of 8 support agents handling tier-1 and tier-2 tickets; owned the escalation process to engineering and the customer-feedback loop to product. Built out the support knowledge base and the agent training program. Strong on the people-management side and the process side; lighter on technical depth beyond product expertise.
Role 2
Company: Acme Corp
Title: Accountant
Industry: Manufacturing
Duration months: 20
Current: False
Description: Content writing and SEO strategy for a tech-focused publication. Wrote longform articles on developer tools, cloud platforms, and AI/ML topics — including some that ranked on the first page of search for high-competition keywords. Managed a freelance writer pool and the editorial calendar. Recent work has been on AI-assisted content production, using LLM tools for research, drafting, and editing while maintaining editorial quality.
Role 3
Company: Acme Corp
Title: Project Manager
Industry: Manufacturing
Duration months: 17
Current: False
Description: Enterprise sales of cloud software solutions into the mid-market segment. Carried a $1.8M ARR quota and consistently delivered against it across the last three years. Owned the full sales cycle: prospecting, discovery, technical evaluation (with SE support), commercial negotiation, and close. Strong on consultative selling for technical buyers; comfortable engaging with both engineering and finance stakeholders.","Apache Beam, Kubeflow, Scrum, ETL, Django, Docker, Airflow, Kubernetes",0.18,0.35,0.135,0.05,0.9714285714285714,0.65,0.52,0.97357,1.0,3,3,1,1,0,0,272,0.59,0.49,-1.0,30,False,False,0.5265773893071898,0.20208281987812743,0.9112597547380157,5,9,0.5013779264214047,0.08786277140869565,"[""penalty_unrelated_current_title""]","{""current_duration_months"": 43, ""top_skills"": [""Apache Beam"", ""Kubeflow"", ""Scrum"", ""ETL"", ""Django"", ""Docker"", ""Airflow"", ""Kubernetes""], ""career_excerpt"": ""Role 1 Company: Initech Title: Graphic Designer Industry: Software Duration months: 43 Current: True Description: Customer support team lead at a SaaS product. Managed a team of 8 support agents handling tier-1 and tier-2 tickets; owned the escalation process to engineering and t""}"
CAND_0000024,HR Manager,TCS,IT Services,"Trivandrum, Kerala",India,7.5,"Role 1
Company: TCS
Title: HR Manager
Industry: IT Services
Duration months: 38
Current: True
Description: Marketing leadership role at a B2B SaaS company. Owned the demand-generation function — content marketing, paid acquisition, SEO, email nurture. Built and managed a team of 5 across content, performance marketing, and marketing operations. Worked closely with sales on lead-quality definitions and the SDR-handoff process. Recent focus has been on account-based marketing for our enterprise segment.
Role 2
Company: Infosys
Title: Accountant
Industry: IT Services
Duration months: 51
Current: False
Description: Content writing and SEO strategy for a tech-focused publication. Wrote longform articles on developer tools, cloud platforms, and AI/ML topics — including some that ranked on the first page of search for high-competition keywords. Managed a freelance writer pool and the editorial calendar. Recent work has been on AI-assisted content production, using LLM tools for research, drafting, and editing while maintaining editorial quality.","Figma, Kubernetes, Forecasting, ETL, Node.js, Docker",0.18,0.35,0.135,0.05,0.9285714285714286,1.0,0.52,0.9939526944444443,1.0,3,3,1,1,0,0,163,0.78,0.72,-1.0,60,False,True,0.37067056724771447,0.1324872287046353,0.7927426160337553,15,19,0.4803227848101266,0.08593526270971517,"[""penalty_unrelated_current_title""]","{""current_duration_months"": 38, ""top_skills"": [""Figma"", ""Kubernetes"", ""Forecasting"", ""ETL"", ""Node.js"", ""Docker""], ""career_excerpt"": ""Role 1 Company: TCS Title: HR Manager Industry: IT Services Duration months: 38 Current: True Description: Marketing leadership role at a B2B SaaS company. Owned the demand-generation function — content marketing, paid acquisition, SEO, email nurture. Built and managed a team of ""}"
CAND_0000007,Civil Engineer,Wipro,IT Services,"Gurgaon, Haryana",India,5.5,"Role 1
Company: Wipro
Title: Civil Engineer
Industry: IT Services
Duration months: 38
Current: True
Description: Brand design and creative direction at a consumer-products company. Owned brand identity (logo, visual system, typography), packaging design, and digital creative across web and social. Led the recent rebrand and managed a small external agency for production work. Comfortable across the Adobe suite, Figma, and the production side of brand and packaging design.
Role 2
Company: Initech
Title: Mechanical Engineer
Industry: Software
Duration months: 27
Current: False
Description: Customer support team lead at a SaaS product. Managed a team of 8 support agents handling tier-1 and tier-2 tickets; owned the escalation process to engineering and the customer-feedback loop to product. Built out the support knowledge base and the agent training program. Strong on the people-management side and the process side; lighter on technical depth beyond product expertise.","Content Writing, MongoDB, Sales, Spark, Scrum, Apache Beam, Illustrator",0.18,0.07,0.0,0.58,0.88,1.0,0.28,1.020080138888889,1.0,0,0,1,0,0,0,38,0.62,0.47,-1.0,30,False,True,0.3329411644727688,0.07622962268005005,0.704500199123855,21,33,0.4483500597371564,0.08232353841735363,"[""penalty_unrelated_current_title""]","{""current_duration_months"": 38, ""top_skills"": [""Content Writing"", ""MongoDB"", ""Sales"", ""Spark"", ""Scrum"", ""Apache Beam"", ""Illustrator""], ""career_excerpt"": ""Role 1 Company: Wipro Title: Civil Engineer Industry: IT Services Duration months: 38 Current: True Description: Brand design and creative direction at a consumer-products company. Owned brand identity (logo, visual system, typography), packaging design, and digital creative acro""}"
CAND_0000002,Operations Manager,Wipro,IT Services,"Chennai, Tamil Nadu",India,12.5,"Role 1
Company: Wipro
Title: Operations Manager
Industry: IT Services
Duration months: 43
Current: True
Description: Customer support team lead at a SaaS product. Managed a team of 8 support agents handling tier-1 and tier-2 tickets; owned the escalation process to engineering and the customer-feedback loop to product. Built out the support knowledge base and the agent training program. Strong on the people-management side and the process side; lighter on technical depth beyond product expertise.
Role 2
Company: Wipro
Title: Operations Manager
Industry: IT Services
Duration months: 14
Current: False
Description: Mechanical engineering design role at a hardware-product company. Led the design of two product subsystems through full lifecycle: concept, DFM/DFMA review, prototype, production tooling. Comfortable with CAD (SolidWorks, Creo), FEA (ANSYS), and the typical hardware-development cadence. Worked closely with manufacturing partners on production scale-up.
Role 3
Company: Acme Corp
Title: Marketing Manager
Industry: Manufacturing
Duration months: 54
Current: False
Description: Content writing and SEO strategy for a tech-focused publication. Wrote longform articles on developer tools, cloud platforms, and AI/ML topics — including some that ranked on the first page of search for high-competition keywords. Managed a freelance writer pool and the editorial calendar. Recent work has been on AI-assisted content production, using LLM tools for research, drafting, and editing while maintaining editorial quality.
Role 4
Company: Dunder Mifflin
Title: Marketing Manager
Industry: Paper Products
Duration months: 38
Current: False
Description: Brand design and creative direction at a consumer-products company. Owned brand identity (logo, visual system, typography), packaging design, and digital creative across web and social. Led the recent rebrand and managed a small external agency for production work. Comfortable across the Adobe suite, Figma, and the production side of brand and packaging design.","Project Management, React, Photoshop, TypeScript, Marketing, Kafka, JavaScript, Feature Engineering, GCP",0.18,0.42000000000000004,0.135,0.05,0.2142857142857143,0.65,0.6000000000000001,0.99198125,1.0,3,3,2,1,0,0,232,0.29,0.62,-1.0,60,True,False,0.5370093033155136,0.15579458270210877,0.8778782894736842,4,16,0.45936348684210526,0.08202239385875823,"[""penalty_unrelated_current_title""]","{""current_duration_months"": 43, ""top_skills"": [""Project Management"", ""React"", ""Photoshop"", ""TypeScript"", ""Marketing"", ""Kafka"", ""JavaScript"", ""Feature Engineering""], ""career_excerpt"": ""Role 1 Company: Wipro Title: Operations Manager Industry: IT Services Duration months: 43 Current: True Description: Customer support team lead at a SaaS product. Managed a team of 8 support agents handling tier-1 and tier-2 tickets; owned the escalation process to engineering an""}"
CAND_0000004,Marketing Manager,Dunder Mifflin,Paper Products,Sydney,Australia,3.8,"Role 1
Company: Dunder Mifflin
Title: Marketing Manager
Industry: Paper Products
Duration months: 14
Current: True
Description: Mechanical engineering design role at a hardware-product company. Led the design of two product subsystems through full lifecycle: concept, DFM/DFMA review, prototype, production tooling. Comfortable with CAD (SolidWorks, Creo), FEA (ANSYS), and the typical hardware-development cadence. Worked closely with manufacturing partners on production scale-up.
Role 2
Company: Infosys
Title: Operations Manager
Industry: IT Services
Duration months: 20
Current: False
Description: Content writing and SEO strategy for a tech-focused publication. Wrote longform articles on developer tools, cloud platforms, and AI/ML topics — including some that ranked on the first page of search for high-competition keywords. Managed a freelance writer pool and the editorial calendar. Recent work has been on AI-assisted content production, using LLM tools for research, drafting, and editing while maintaining editorial quality.
Role 3
Company: Globex Inc
Title: Business Analyst
Industry: Manufacturing
Duration months: 10
Current: False
Description: Operations management role at a logistics company. Owned daily fulfillment operations across 3 warehouses, managing a team of 80 across receiving, picking, packing, and outbound. Built and tracked the operational KPIs (on-time fulfillment, accuracy, cost per order) and led the continuous improvement initiatives that drove a 22% productivity gain over 18 months.","Node.js, Content Writing, Redux, Airflow, GraphQL, Object Detection, Webpack, Six Sigma, SAP, JavaScript",0.18,0.42000000000000004,0.135,0.05,0.5428571428571428,1.0,0.6000000000000001,0.8731949999999999,1.0,3,3,2,1,0,0,99,0.26,0.35,-1.0,120,False,True,0.44877159863033755,0.15613433672666832,0.8551960784313725,8,15,0.4930588235294117,0.07749656989411763,"[""penalty_unrelated_current_title""]","{""current_duration_months"": 14, ""top_skills"": [""Node.js"", ""Content Writing"", ""Redux"", ""Airflow"", ""GraphQL"", ""Object Detection"", ""Webpack"", ""Six Sigma""], ""career_excerpt"": ""Role 1 Company: Dunder Mifflin Title: Marketing Manager Industry: Paper Products Duration months: 14 Current: True Description: Mechanical engineering design role at a hardware-product company. Led the design of two product subsystems through full lifecycle: concept, DFM/DFMA rev""}"
CAND_0000030,Marketing Manager,Dunder Mifflin,Paper Products,"Kochi, Kerala",India,10.0,"Role 1
Company: Dunder Mifflin
Title: Marketing Manager
Industry: Paper Products
Duration months: 51
Current: True
Description: Senior accounting role at a mid-sized company — month-end close, financial reporting, statutory compliance (GAAP / Ind-AS), and tax filings. Owned the GL, fixed-asset register, and the audit-readiness function. Managed a team of 3 staff accountants. Built strong process discipline around the close cycle, reducing close time from 12 days to 7 over the last two years.
Role 2
Company: Hooli
Title: Sales Executive
Industry: Software
Duration months: 45
Current: False
Description: Operations management role at a logistics company. Owned daily fulfillment operations across 3 warehouses, managing a team of 80 across receiving, picking, packing, and outbound. Built and tracked the operational KPIs (on-time fulfillment, accuracy, cost per order) and led the continuous improvement initiatives that drove a 22% productivity gain over 18 months.
Role 3
Company: Hooli
Title: Content Writer
Industry: Software
Duration months: 22
Current: False
Description: Content writing and SEO strategy for a tech-focused publication. Wrote longform articles on developer tools, cloud platforms, and AI/ML topics — including some that ranked on the first page of search for high-competition keywords. Managed a freelance writer pool and the editorial calendar. Recent work has been on AI-assisted content production, using LLM tools for research, drafting, and editing while maintaining editorial quality.","gRPC, Apache Beam, GraphQL, Java, Spring Boot, Microservices, Six Sigma, Accounting, HTML",0.18,0.35,0.135,0.05,0.62,0.65,0.52,0.9444667499999999,1.0,3,3,1,1,0,0,248,0.66,0.73,-1.0,60,False,False,0.375703360946974,0.17315687319031242,0.8357732732732732,14,12,0.4541319819819819,0.07720426027684457,"[""penalty_unrelated_current_title""]","{""current_duration_months"": 51, ""top_skills"": [""gRPC"", ""Apache Beam"", ""GraphQL"", ""Java"", ""Spring Boot"", ""Microservices"", ""Six Sigma"", ""Accounting""], ""career_excerpt"": ""Role 1 Company: Dunder Mifflin Title: Marketing Manager Industry: Paper Products Duration months: 51 Current: True Description: Senior accounting role at a mid-sized company — month-end close, financial reporting, statutory compliance (GAAP / Ind-AS), and tax filings. Owned the G""}"
CAND_0000021,Project Manager,Wipro,IT Services,"Bhubaneswar, Odisha",India,14.5,"Role 1
Company: Wipro
Title: Project Manager
Industry: IT Services
Duration months: 30
Current: True
Description: Brand design and creative direction at a consumer-products company. Owned brand identity (logo, visual system, typography), packaging design, and digital creative across web and social. Led the recent rebrand and managed a small external agency for production work. Comfortable across the Adobe suite, Figma, and the production side of brand and packaging design.
Role 2
Company: Infosys
Title: Marketing Manager
Industry: IT Services
Duration months: 32
Current: False
Description: Mechanical engineering design role at a hardware-product company. Led the design of two product subsystems through full lifecycle: concept, DFM/DFMA review, prototype, production tooling. Comfortable with CAD (SolidWorks, Creo), FEA (ANSYS), and the typical hardware-development cadence. Worked closely with manufacturing partners on production scale-up.
Role 3
Company: Stark Industries
Title: Sales Executive
Industry: Manufacturing
Duration months: 18
Current: False
Description: Customer support team lead at a SaaS product. Managed a team of 8 support agents handling tier-1 and tier-2 tickets; owned the escalation process to engineering and the customer-feedback loop to product. Built out the support knowledge base and the agent training program. Strong on the people-management side and the process side; lighter on technical depth beyond product expertise.
Role 4
Company: Dunder Mifflin
Title: Customer Support
Industry: Paper Products
Duration months: 51
Current: False
Description: Customer support team lead at a SaaS product. Managed a team of 8 support agents handling tier-1 and tier-2 tickets; owned the escalation process to engineering and the customer-feedback loop to product. Built out the support knowledge base and the agent training program. Strong on the people-management side and the process side; lighter on technical depth beyond product expertise.
Role 5
Company: Wipro
Title: Project Manager
Industry: IT Services
Duration months: 15
Current: False
Description: Customer support team lead at a SaaS product. Managed a team of 8 support agents handling tier-1 and tier-2 tickets; owned the escalation process to engineering and the customer-feedback loop to product. Built out the support knowledge base and the agent training program. Strong on the people-management side and the process side; lighter on technical depth beyond product expertise.
Role 6
Company: TCS
Title: Customer Support
Industry: IT Services
Duration months: 26
Current: False
Description: Business analyst at a consulting firm, working primarily with retail and CPG clients. Conducted business diagnostics, process re-engineering work, and digital transformation strategy projects. Strong on stakeholder management, structured problem-solving, and the typical consulting toolkit (slide-craft, Excel modeling, executive communication). Recent project work involved AI-strategy advisory but my own technical depth in AI is limited.","Hadoop, PostgreSQL, Kafka, Microservices, AWS, TypeScript, ETL, Spring Boot, Recommendation Systems, Fine-tuning LLMs, Prompt Engineering, LangChain, Pinecone, Vector Search, Embeddings, FAISS",0.18,0.14,0.46499999999999997,0.24,0.0,1.0,0.36,0.881676,1.0,10,0,2,0,1,0,223,0.49,0.53,-1.0,60,False,True,0.5804932969334278,0.38800443275120117,0.9684979838709676,2,4,0.4722493951612903,0.07494677239108063,"[""penalty_unrelated_current_title""]","{""current_duration_months"": 30, ""top_skills"": [""Hadoop"", ""PostgreSQL"", ""Kafka"", ""Microservices"", ""AWS"", ""TypeScript"", ""ETL"", ""Spring Boot""], ""career_excerpt"": ""Role 1 Company: Wipro Title: Project Manager Industry: IT Services Duration months: 30 Current: True Description: Brand design and creative direction at a consumer-products company. Owned brand identity (logo, visual system, typography), packaging design, and digital creative acr""}"
CAND_0000016,Accountant,Infosys,IT Services,"Gurgaon, Haryana",India,5.3,"Role 1
Company: Infosys
Title: Accountant
Industry: IT Services
Duration months: 18
Current: True
Description: Enterprise sales of cloud software solutions into the mid-market segment. Carried a $1.8M ARR quota and consistently delivered against it across the last three years. Owned the full sales cycle: prospecting, discovery, technical evaluation (with SE support), commercial negotiation, and close. Strong on consultative selling for technical buyers; comfortable engaging with both engineering and finance stakeholders.
Role 2
Company: TCS
Title: Mechanical Engineer
Industry: IT Services
Duration months: 39
Current: False
Description: Customer support team lead at a SaaS product. Managed a team of 8 support agents handling tier-1 and tier-2 tickets; owned the escalation process to engineering and the customer-feedback loop to product. Built out the support knowledge base and the agent training program. Strong on the people-management side and the process side; lighter on technical depth beyond product expertise.
Role 3
Company: Globex Inc
Title: Operations Manager
Industry: Manufacturing
Duration months: 6
Current: False
Description: Mechanical engineering design role at a hardware-product company. Led the design of two product subsystems through full lifecycle: concept, DFM/DFMA review, prototype, production tooling. Comfortable with CAD (SolidWorks, Creo), FEA (ANSYS), and the typical hardware-development cadence. Worked closely with manufacturing partners on production scale-up.","Node.js, Figma, Data Pipelines, Go, Photoshop, Kubeflow, Accounting, SQL",0.18,0.14,0.0,0.05,0.88,1.0,0.36,1.0175535,1.0,0,0,2,0,0,0,193,0.64,0.66,-1.0,60,True,False,0.4424593982361476,0.12718414682806078,0.8094988650253186,9,23,0.40544965950759554,0.07426200961903719,"[""penalty_unrelated_current_title""]","{""current_duration_months"": 18, ""top_skills"": [""Node.js"", ""Figma"", ""Data Pipelines"", ""Go"", ""Photoshop"", ""Kubeflow"", ""Accounting"", ""SQL""], ""career_excerpt"": ""Role 1 Company: Infosys Title: Accountant Industry: IT Services Duration months: 18 Current: True Description: Enterprise sales of cloud software solutions into the mid-market segment. Carried a $1.8M ARR quota and consistently delivered against it across the last three years. Ow""}"
CAND_0000014,Frontend Engineer,Zomato,Food Delivery,"Hyderabad, Telangana",India,8.4,"Role 1
Company: Zomato
Title: Frontend Engineer
Industry: Food Delivery
Duration months: 33
Current: True
Description: Frontend engineering at a media company. React, TypeScript, and the typical surrounding tooling (Webpack, Jest, Cypress). Built the company's design system from scratch and led the migration from a legacy AngularJS app. Strong on the frontend craft — accessibility, performance, animations — but limited backend exposure.
Role 2
Company: Dunder Mifflin
Title: Software Engineer
Industry: Paper Products
Duration months: 48
Current: False
Description: Test automation and QA engineering for a fintech product. Built and maintained the end-to-end test suite using Selenium and pytest, plus the load-testing setup using Locust. Worked closely with developers on testability patterns and with product on acceptance criteria. Recent work has been on shifting test responsibility into the dev team — moving from QA-as-gate to QA-as-coach. Career has been entirely in QA/test engineering.
Role 3
Company: Acme Corp
Title: Java Developer
Industry: Manufacturing
Duration months: 19
Current: False
Description: Android mobile development using Java and (more recently) Kotlin at a consumer-app company. Built and maintained multiple production features including the main shopping flow, push notification system, and the offline-first sync layer. Comfortable with the Android framework, Jetpack components, and the typical patterns (MVVM, Hilt, Coroutines). My career has been entirely on mobile so far; interested in expanding into broader backend or platform engineering.","FAISS, BigQuery, React, OpenSearch, OpenCV, YOLO, SAP, SEO, REST APIs, GANs, dbt, Photoshop, Tailwind",0.18,0.07,0.18,0.24,0.88,1.0,0.28,0.9536875,1.0,4,0,1,0,0,0,81,0.8,0.55,-1.0,90,False,False,0.31326381653599766,0.19337369833744114,0.7903654485049832,26,10,0.430909634551495,0.0739715637782392,"[""penalty_unrelated_current_title""]","{""current_duration_months"": 33, ""top_skills"": [""FAISS"", ""BigQuery"", ""React"", ""OpenSearch"", ""OpenCV"", ""YOLO"", ""SAP"", ""SEO""], ""career_excerpt"": ""Role 1 Company: Zomato Title: Frontend Engineer Industry: Food Delivery Duration months: 33 Current: True Description: Frontend engineering at a media company. React, TypeScript, and the typical surrounding tooling (Webpack, Jest, Cypress). Built the company's design system from ""}"
CAND_0000029,Business Analyst,Wipro,IT Services,"Noida, Uttar Pradesh",India,7.2,"Role 1
Company: Wipro
Title: Business Analyst
Industry: IT Services
Duration months: 16
Current: True
Description: Marketing leadership role at a B2B SaaS company. Owned the demand-generation function — content marketing, paid acquisition, SEO, email nurture. Built and managed a team of 5 across content, performance marketing, and marketing operations. Worked closely with sales on lead-quality definitions and the SDR-handoff process. Recent focus has been on account-based marketing for our enterprise segment.
Role 2
Company: Globex Inc
Title: Mechanical Engineer
Industry: Manufacturing
Duration months: 14
Current: False
Description: Mechanical engineering design role at a hardware-product company. Led the design of two product subsystems through full lifecycle: concept, DFM/DFMA review, prototype, production tooling. Comfortable with CAD (SolidWorks, Creo), FEA (ANSYS), and the typical hardware-development cadence. Worked closely with manufacturing partners on production scale-up.
Role 3
Company: TCS
Title: Civil Engineer
Industry: IT Services
Duration months: 55
Current: False
Description: Customer support team lead at a SaaS product. Managed a team of 8 support agents handling tier-1 and tier-2 tickets; owned the escalation process to engineering and the customer-feedback loop to product. Built out the support knowledge base and the agent training program. Strong on the people-management side and the process side; lighter on technical depth beyond product expertise.","Node.js, Scrum, Tailwind, Hadoop, Spring Boot, CI/CD, gRPC, Terraform",0.18,0.14,0.0,0.24,0.9714285714285714,1.0,0.36,0.91082875,1.0,0,0,2,0,0,0,276,0.12,0.67,-1.0,60,False,False,0.3773857627142227,0.07841772814839511,0.7493299583085169,13,32,0.42799898749255505,0.07017008090023971,"[""penalty_unrelated_current_title""]","{""current_duration_months"": 16, ""top_skills"": [""Node.js"", ""Scrum"", ""Tailwind"", ""Hadoop"", ""Spring Boot"", ""CI/CD"", ""gRPC"", ""Terraform""], ""career_excerpt"": ""Role 1 Company: Wipro Title: Business Analyst Industry: IT Services Duration months: 16 Current: True Description: Marketing leadership role at a B2B SaaS company. Owned the demand-generation function — content marketing, paid acquisition, SEO, email nurture. Built and managed a ""}"
CAND_0000046,Mechanical Engineer,Hooli,Software,London,UK,7.8,"Role 1
Company: Hooli
Title: Mechanical Engineer
Industry: Software
Duration months: 30
Current: True
Description: Customer support team lead at a SaaS product. Managed a team of 8 support agents handling tier-1 and tier-2 tickets; owned the escalation process to engineering and the customer-feedback loop to product. Built out the support knowledge base and the agent training program. Strong on the people-management side and the process side; lighter on technical depth beyond product expertise.
Role 2
Company: Pied Piper
Title: HR Manager
Industry: Software
Duration months: 33
Current: False
Description: Marketing leadership role at a B2B SaaS company. Owned the demand-generation function — content marketing, paid acquisition, SEO, email nurture. Built and managed a team of 5 across content, performance marketing, and marketing operations. Worked closely with sales on lead-quality definitions and the SDR-handoff process. Recent focus has been on account-based marketing for our enterprise segment.
Role 3
Company: Hooli
Title: Marketing Manager
Industry: Software
Duration months: 30
Current: False
Description: Operations management role at a logistics company. Owned daily fulfillment operations across 3 warehouses, managing a team of 80 across receiving, picking, packing, and outbound. Built and tracked the operational KPIs (on-time fulfillment, accuracy, cost per order) and led the continuous improvement initiatives that drove a 22% productivity gain over 18 months.","Agile, Scrum, SAP, React, Azure, ETL",0.18,0.04,0.045,0.58,0.8857142857142858,1.0,0.28,0.9294939166666667,1.0,1,1,0,0,0,0,132,0.41,0.4,0.34,30,False,True,0.2051622017647638,0.052214052583139645,0.6200722394220846,35,42,0.4189216718266253,0.07008932619408204,"[""penalty_unrelated_current_title""]","{""current_duration_months"": 30, ""top_skills"": [""Agile"", ""Scrum"", ""SAP"", ""React"", ""Azure"", ""ETL""], ""career_excerpt"": ""Role 1 Company: Hooli Title: Mechanical Engineer Industry: Software Duration months: 30 Current: True Description: Customer support team lead at a SaaS product. Managed a team of 8 support agents handling tier-1 and tier-2 tickets; owned the escalation process to engineering and ""}"
